env,label,path,split
location_100,1,location_100/bobcat/587eec05-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/58ddd897-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/59023889-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,1,location_100/bobcat/5949cf8a-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/593a4da6-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/58b4a8de-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,1,location_100/bobcat/586935fc-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58e283e9-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/59452d17-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,1,location_100/bobcat/590ebcae-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58d2e9ca-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58a8a166-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58f73cc1-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58ff0fa6-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/593bdb25-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/592c4eb4-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/591cb1f2-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/591fd3c3-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58f5b273-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/593a4e64-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/586e2ec8-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,1,location_100/bobcat/5911d6f6-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/593732ba-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,1,location_100/bobcat/58df694e-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58ce3cd3-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58c34d0f-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/5946b9e2-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/5892b560-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58cb13dc-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58e40c6c-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/589e67c7-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/58e9397f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/59199836-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/5897b203-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,1,location_100/bobcat/58df676f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/59260d14-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,1,location_100/bobcat/591e4114-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,1,location_100/bobcat/59260e18-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58b9d831-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/585f4cde-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/590a10ff-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5860ed2d-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5922eddb-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58629260-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58cca6d7-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59216405-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58df6940-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58d93280-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58fa5d8a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/586fdd84-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58e0f7aa-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58f5b127-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/585f4dfb-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/591365fa-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58823ecb-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59341b0e-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5910498b-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/5892b700-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/588f66f5-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/585c0609-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/591b25aa-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58c036fb-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58a8a197-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d61243-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/588a678f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/593d6985-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58946054-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59104a32-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/587b7d07-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/591fd477-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5874d3e6-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58dac078-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58cfcc17-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59452c1f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/591fd3bb-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58c66544-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58b8233c-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/589b04c1-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,2,location_100/cat/586c869f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5874d535-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59341b29-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/587185b5-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58bea73b-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5897b212-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d7a180-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58cfcc8b-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58aa599a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58cb1205-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58ac0e1b-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,2,location_100/cat/58857d90-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58c97b65-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58aa5ae1-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58945fb2-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/593ef4ad-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58f73cf3-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58946096-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5906f1aa-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58ac0f1b-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58857d57-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58e28098-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/590ebc02-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58fbeb6e-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58eaca65-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58adc1e9-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d2ed14-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/588718c0-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58e4100d-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59088193-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/591fd302-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/588c12e4-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5935a769-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59104979-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/586e2dc3-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58e59a04-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5900a3d6-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/586ae183-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/591e4203-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5931009e-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58b9d73c-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58dabf7f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58c4d592-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59420ef5-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,2,location_100/cat/588dbc6a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5858c1bc-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58732e66-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,2,location_100/cat/585f4d43-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/5871861c-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58cca88e-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58b2ee9c-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58df68d2-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58ff0e2a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58b2f017-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59452d26-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5902384d-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58e939d4-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59439cd9-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d47f2b-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58ede363-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59104b49-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58a6e6dd-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/589e69b5-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/589cb3e7-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59484771-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58a6e920-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/585a650e-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5883e995-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/585a6289-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58df697f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58bb89f7-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d47e10-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/593ef71e-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/592ac0fe-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/585a6500-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58fd7d8a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59199924-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58f4220a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/587828b4-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,2,location_100/cat/587d3f7a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59136713-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5887191c-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59023774-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58cca73d-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58c66323-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59452b4c-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58a37c9a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/590ebc21-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/587eebd4-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/59260bac-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58b81ff2-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/587d42e9-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d931f9-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58a1cb5f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/587eedda-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59216638-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/593bddb3-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58b4a956-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,2,location_100/cat/58ce3f56-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/588a6809-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58732f1e-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5906f2cb-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58fd7ca1-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d613f3-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d47c44-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/589e669a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/589461fe-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,2,location_100/cat/58df6a0e-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d61353-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58f2963d-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5900a356-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/592c4d85-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/592de440-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/590ebca0-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58ff0d3f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/593ef7f0-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/590d2ca5-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/590a106f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/588c121e-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58ef7039-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59420fab-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58a6e702-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,2,location_100/cat/586fdc5d-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d61261-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58c34d7d-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58b666e1-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58c03526-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/592de359-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/590d2ca4-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59439df0-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58c1c02f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58f8ce9f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58a37d70-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/587d407d-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58aa5869-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58d47f9f-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58eac918-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/587829a0-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59341bd3-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/587829ad-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/588a661b-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/588f67be-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58693721-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58b2f066-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/585c03b1-23d2-11e8-a6a3-ec086b02610b.jpg,val
location_100,2,location_100/cat/58f108d7-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58c34ddb-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/59167b3a-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58f8cdee-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58b9d8a9-23d2-11e8-a6a3-ec086b02610b.jpg,test
location_100,2,location_100/cat/58c6619d-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/58b821db-23d2-11e8-a6a3-ec086b02610b.jpg,train
location_100,2,location_100/cat/5908812b-23d2-11e8-a6a3-ec086b02610b.jpg,train
